age,job,marital,education,default,balance,housing,loan,contact,month,campaign,pdays,previous,poutcome,outcome,day_of_week,log_duration
4,admin.,married,secondary,False,1796,False,False,telephone,3,1,91,2,success,True,4,5.68697535633982
1,management,single,tertiary,False,874,True,False,cellular,3,1,181,2,success,True,4,5.442417710521793
5,retired,married,primary,False,2140,False,False,cellular,3,3,155,2,failure,True,4,6.78105762593618
2,unemployed,single,secondary,False,295,False,False,unknown,3,1,0,0,unknown,True,5,6.159095388491933
2,admin.,married,secondary,False,304,False,False,cellular,3,1,0,0,unknown,True,6,5.4680601411351315
3,management,divorced,tertiary,False,624,False,False,cellular,3,1,276,1,other,True,6,6.040254711277414
0,blue-collar,single,secondary,False,303,False,False,cellular,3,1,0,0,unknown,True,6,5.579729825986222
3,management,married,tertiary,False,273,True,False,cellular,3,2,184,4,success,True,6,6.813444599510896
5,management,married,tertiary,False,3342,False,False,cellular,3,2,188,6,other,True,6,6.1463292576688975
2,technician,single,secondary,False,1227,False,False,cellular,3,4,90,6,other,True,6,6.385194398997726
0,technician,single,secondary,False,283,True,False,cellular,3,2,0,0,unknown,True,3,5.537334267018537
1,management,single,tertiary,False,3384,False,False,cellular,3,3,187,3,success,True,3,5.5093883366279774
3,management,divorced,tertiary,False,2367,False,False,cellular,3,2,181,4,success,True,3,5.153291594497779
2,management,single,tertiary,False,5958,True,False,cellular,3,1,0,0,unknown,True,3,5.3706380281276624
5,admin.,married,secondary,False,3735,False,False,cellular,3,1,90,10,success,True,3,5.5134287461649825
4,management,married,secondary,False,2693,False,False,cellular,3,1,188,6,other,True,3,5.402677381872279
1,self-employed,single,tertiary,False,655,False,False,cellular,3,1,0,0,unknown,True,4,5.60947179518496
1,student,single,secondary,False,1681,False,False,cellular,3,1,106,2,success,True,4,4.852030263919617
1,management,single,tertiary,False,866,False,False,cellular,3,2,0,0,unknown,True,4,5.25227342804663
3,services,married,secondary,False,774,False,False,cellular,3,1,421,1,success,True,6,4.61512051684126
2,services,married,secondary,False,2678,False,False,cellular,3,1,0,0,unknown,True,6,5.049856007249537
5,management,married,tertiary,False,3371,False,False,cellular,3,1,178,2,success,True,6,5.231108616854587
5,management,married,tertiary,False,10583,False,False,cellular,3,1,178,6,success,True,6,5.605802066295998
1,management,single,tertiary,False,4176,False,False,cellular,3,3,0,0,unknown,True,0,5.662960480135946
3,management,single,tertiary,False,334,True,False,cellular,3,1,326,8,failure,True,0,5.886104031450156
2,technician,single,tertiary,False,393,False,False,cellular,3,1,0,0,unknown,True,0,5.638354669333745
1,self-employed,single,tertiary,False,916,False,False,cellular,3,2,90,2,success,True,3,4.5217885770490405
1,admin.,single,tertiary,False,832,False,False,telephone,3,3,342,1,failure,True,3,6.07073772800249
5,management,divorced,tertiary,False,3287,False,False,cellular,3,2,337,1,success,True,4,5.6240175061873385
0,services,single,secondary,False,488,False,False,cellular,3,1,92,2,other,True,4,5.4638318050256105
4,housemaid,single,tertiary,False,1947,False,False,unknown,3,1,0,0,unknown,True,4,4.700480365792417
3,admin.,divorced,tertiary,False,558,True,False,cellular,3,2,0,0,unknown,True,5,5.568344503761097
8,retired,divorced,primary,False,235,False,False,cellular,3,1,223,3,other,True,5,6.3578422665081
3,management,married,tertiary,False,288,False,False,cellular,3,1,181,1,success,True,5,5.262690188904886
1,student,single,secondary,False,6036,False,False,cellular,3,1,181,1,failure,True,5,5.1647859739235145
1,management,single,tertiary,False,3,True,True,cellular,4,1,350,1,success,True,6,5.003946305945459
4,technician,divorced,secondary,False,0,False,False,cellular,4,1,184,3,success,True,6,5.634789603169249
8,retired,married,secondary,False,81204,False,False,telephone,4,1,94,3,success,True,6,5.966146739123692
8,retired,married,primary,False,5236,False,False,telephone,4,2,0,0,unknown,True,6,6.324358962381311
3,management,married,unknown,False,2466,False,False,telephone,4,3,370,1,failure,True,6,5.375278407684165
3,technician,married,secondary,False,1348,False,True,cellular,4,2,0,0,unknown,True,6,5.8805329864007
5,blue-collar,married,primary,False,7929,False,False,unknown,4,1,0,0,unknown,True,6,4.709530201312334
3,admin.,married,secondary,False,70,True,False,cellular,4,4,374,2,success,True,3,4.969813299576001
4,admin.,married,secondary,False,459,False,False,cellular,4,1,0,0,unknown,True,3,6.324358962381311
4,technician,married,secondary,False,2102,True,False,cellular,4,1,626,2,failure,True,3,6.304448802421981
0,student,single,secondary,False,394,False,False,cellular,4,3,0,0,unknown,True,3,5.7899601708972535
0,student,single,secondary,False,4126,False,False,cellular,4,4,185,7,failure,True,3,6.810142450115136
2,management,divorced,tertiary,False,224,False,False,cellular,4,1,0,0,unknown,True,3,5.337538079701318
4,technician,married,tertiary,False,9001,False,False,cellular,4,1,0,0,unknown,True,3,5.135798437050262
1,management,single,unknown,False,560,False,False,cellular,4,1,307,1,failure,True,3,6.129050210060545
1,management,married,tertiary,False,102,True,False,cellular,4,7,426,3,other,True,3,6.152732694704104
1,management,single,secondary,False,1088,True,False,cellular,4,1,363,2,success,True,4,5.75890177387728
1,self-employed,single,tertiary,False,562,True,True,cellular,4,1,363,1,failure,True,4,5.278114659230517
1,management,single,tertiary,False,718,True,False,cellular,4,1,98,2,success,True,4,4.804021044733257
5,retired,married,unknown,False,230,False,False,cellular,4,2,210,3,failure,True,4,5.176149732573829
1,technician,single,tertiary,False,-67,True,False,cellular,4,3,236,2,failure,True,4,6.403574197934815
4,management,married,tertiary,False,3848,True,False,cellular,4,2,0,0,unknown,True,6,5.402677381872279
2,management,single,tertiary,False,579,False,False,unknown,4,1,0,0,unknown,True,3,6.175867270105761
1,management,single,tertiary,False,1646,False,False,cellular,4,4,206,5,success,True,3,6.261491684321042
1,admin.,married,secondary,False,1229,False,False,cellular,4,1,0,0,unknown,True,3,5.170483995038151
0,unemployed,single,primary,False,129,False,False,cellular,4,3,0,0,unknown,True,3,5.170483995038151
4,admin.,married,secondary,False,197,True,False,cellular,4,1,182,2,failure,True,4,5.407171771460119
1,management,single,tertiary,False,3779,False,False,cellular,4,1,0,0,unknown,True,4,6.996681488176539
1,management,single,tertiary,False,2016,False,False,cellular,4,1,348,1,success,True,4,5.44673737166631
2,management,single,tertiary,False,436,False,False,cellular,4,1,595,2,failure,True,4,6.340359303727752
2,management,married,tertiary,False,413,False,False,cellular,4,1,179,2,failure,True,4,5.480638923341991
3,blue-collar,single,primary,False,116,False,False,unknown,4,1,0,0,unknown,True,4,4.804021044733257
2,management,single,unknown,False,62,False,False,cellular,4,2,0,0,unknown,True,4,5.986452005284438
0,student,single,secondary,False,107,False,False,cellular,4,5,181,2,success,True,4,5.545177444479562
2,technician,married,secondary,False,497,False,False,unknown,4,1,0,0,unknown,True,5,5.153291594497779
3,services,married,primary,False,2557,True,False,cellular,4,1,181,8,success,True,5,5.521460917862246
2,management,single,tertiary,False,2646,False,False,cellular,4,8,183,2,success,True,5,4.890349128221754
7,retired,married,secondary,False,3771,False,False,telephone,4,1,181,2,success,True,6,5.220355825078324
1,technician,single,tertiary,False,1066,False,False,cellular,4,1,0,0,unknown,True,6,5.298317366548036
5,technician,married,secondary,False,1,False,False,cellular,4,2,378,3,failure,True,6,5.0689042022202315
1,management,single,tertiary,False,232,False,False,cellular,4,1,0,0,unknown,True,6,4.948759890378168
2,blue-collar,married,primary,False,1177,False,False,cellular,4,1,311,4,success,True,6,5.799092654460526
2,technician,married,secondary,False,603,False,True,cellular,4,1,0,0,unknown,True,6,5.365976015021851
0,management,single,tertiary,False,736,True,False,cellular,4,2,246,2,other,True,6,6.091309882077698
0,services,single,secondary,False,129,False,False,cellular,4,2,181,1,success,True,6,5.384495062789089
2,management,married,tertiary,False,-115,True,False,cellular,4,4,182,2,other,True,0,5.6937321388027
0,management,single,tertiary,False,104,False,True,cellular,4,3,0,0,unknown,True,0,5.799092654460526
2,management,married,tertiary,False,589,False,False,cellular,4,2,0,0,unknown,True,3,4.8283137373023015
0,student,single,primary,False,3472,False,False,cellular,4,1,181,4,success,True,3,6.270988431858299
5,management,married,tertiary,False,2845,True,False,telephone,4,5,0,0,unknown,True,3,7.04141166379481
1,student,single,tertiary,False,7529,False,False,cellular,4,6,183,1,success,True,4,5.1647859739235145
4,unemployed,divorced,secondary,False,309,False,False,cellular,4,1,181,3,success,True,4,5.117993812416755
2,blue-collar,divorced,secondary,False,0,True,False,telephone,4,1,181,5,success,True,4,5.087596335232384
2,blue-collar,single,secondary,False,1672,True,False,cellular,4,1,648,1,failure,True,4,6.135564891081739
2,technician,single,secondary,False,1711,False,False,cellular,4,3,202,1,success,True,4,5.937536205082426
0,admin.,single,secondary,False,1295,False,False,cellular,4,1,0,0,unknown,True,5,6.16541785423142
1,student,single,secondary,False,2046,False,False,telephone,4,3,254,1,failure,True,5,6.38856140554563
1,blue-collar,single,tertiary,False,455,False,False,telephone,4,1,0,0,unknown,True,5,5.998936561946683
0,student,single,unknown,False,722,False,False,telephone,4,2,0,0,unknown,True,5,6.434546518787453
4,technician,married,secondary,False,371,True,True,cellular,4,2,182,1,success,True,5,5.4116460518550396
5,management,married,tertiary,False,997,False,False,cellular,4,1,304,2,success,True,6,6.317164686747284
2,technician,married,tertiary,False,206,False,False,cellular,4,6,185,4,success,True,0,6.212606095751519
7,retired,married,secondary,False,820,False,False,telephone,4,4,0,0,unknown,True,0,5.572154032177765
1,admin.,single,secondary,False,410,False,False,cellular,4,1,0,0,unknown,True,0,5.834810737062605
3,self-employed,married,secondary,False,1216,True,False,cellular,4,1,521,1,failure,True,0,5.69035945432406
3,technician,single,unknown,False,11115,False,False,cellular,4,1,182,3,success,True,0,5.673323267171493
7,retired,married,primary,False,796,False,False,cellular,4,1,182,3,success,True,0,6.78897174299217
2,management,divorced,tertiary,False,5037,False,False,cellular,4,9,185,5,other,True,0,5.529429087511423
7,management,married,unknown,False,1780,True,False,cellular,4,2,182,5,success,True,0,5.8888779583328805
3,admin.,divorced,primary,False,429,True,False,cellular,4,2,369,2,success,True,3,6.142037405587356
2,technician,married,secondary,False,2779,False,False,cellular,4,2,186,2,success,True,3,5.204006687076795
1,management,single,tertiary,False,222,False,False,cellular,4,1,334,1,failure,True,3,5.2574953720277815
3,blue-collar,single,secondary,False,0,True,False,cellular,4,1,192,4,failure,True,3,7.294377299288821
1,management,single,tertiary,False,1445,False,False,cellular,4,2,143,2,success,True,3,5.793013608384144
1,technician,single,tertiary,False,655,False,False,cellular,4,1,202,2,success,True,3,5.356586274672012
1,unemployed,single,tertiary,False,77,False,False,cellular,4,1,0,0,unknown,True,3,5.1647859739235145
5,blue-collar,married,primary,False,115,False,False,telephone,4,1,180,7,failure,True,4,5.783825182329737
2,unemployed,single,secondary,False,2722,False,False,telephone,4,2,179,3,other,True,4,6.054439346269371
1,management,single,tertiary,False,1438,False,False,cellular,4,1,449,1,other,True,4,5.771441123130016
4,admin.,married,unknown,False,140,False,False,telephone,4,2,182,2,failure,True,4,6.159095388491933
1,admin.,single,secondary,False,915,True,False,unknown,4,1,0,0,unknown,True,4,5.91350300563827
5,retired,married,secondary,False,1058,False,False,cellular,4,3,0,0,unknown,True,4,5.0689042022202315
6,retired,married,secondary,False,0,False,False,cellular,4,2,126,2,other,True,5,5.214935757608986
7,self-employed,married,unknown,False,4984,False,False,telephone,4,1,182,1,success,True,5,5.998936561946683
1,management,single,tertiary,False,697,False,False,cellular,4,2,181,8,success,True,5,6.300785794663244
5,retired,married,secondary,False,4787,False,False,cellular,4,1,182,1,success,True,5,5.971261839790462
4,housemaid,married,secondary,False,962,True,False,cellular,4,1,181,3,success,True,5,6.434546518787453
4,technician,married,tertiary,False,1320,False,False,cellular,4,2,0,0,unknown,True,5,5.958424693029782
1,management,single,tertiary,False,2955,False,False,cellular,4,2,0,0,unknown,True,6,5.420534999272286
2,unemployed,married,tertiary,False,0,False,False,cellular,4,1,181,3,success,True,6,6.782192056006791
5,retired,married,primary,False,12067,False,False,telephone,4,1,191,1,failure,True,6,6.492239835020471
3,admin.,married,secondary,False,3006,False,False,cellular,4,2,0,0,unknown,True,6,5.961005339623274
1,technician,single,tertiary,False,388,False,False,cellular,4,3,0,0,unknown,True,6,5.521460917862246
2,self-employed,married,tertiary,False,0,True,False,telephone,4,3,426,1,other,True,6,5.978885764901122
2,management,married,secondary,False,565,False,False,cellular,4,1,398,1,success,True,6,6.1070228877422545
0,student,single,secondary,False,329,False,False,cellular,4,1,190,2,success,True,0,5.1298987149230735
5,retired,divorced,secondary,False,4243,False,False,cellular,4,1,182,2,success,True,0,5.752572638825633
2,unemployed,single,tertiary,False,72,False,False,cellular,4,1,0,0,unknown,True,0,6.137727054086234
1,management,married,tertiary,False,4328,False,False,cellular,4,3,189,11,other,True,0,5.568344503761097
4,technician,married,tertiary,False,395,False,False,cellular,4,1,183,2,success,True,0,5.209486152841421
4,admin.,married,secondary,False,0,False,False,cellular,4,1,0,0,unknown,True,0,6.311734809152915
3,admin.,married,secondary,False,205,False,False,cellular,5,1,90,2,success,True,4,6.313548046277095
3,blue-collar,married,secondary,False,1730,True,False,cellular,5,1,89,3,success,True,4,5.8888779583328805
5,blue-collar,married,primary,False,5,False,False,cellular,5,1,95,2,success,True,4,6.202535517187923
2,unemployed,single,secondary,False,1965,False,False,telephone,5,1,0,0,unknown,True,4,6.570882962339584
1,housemaid,single,tertiary,False,19,False,False,cellular,5,1,88,4,success,True,4,5.5909869805108565
7,retired,married,tertiary,False,7802,False,False,telephone,5,1,92,2,success,True,4,6.042632833682381
5,management,married,unknown,False,2352,False,False,cellular,5,2,182,11,success,True,4,5.030437921392435
8,retired,married,primary,False,155,False,False,telephone,5,1,53,3,success,True,4,5.342334251964811
1,technician,single,tertiary,False,401,False,False,cellular,5,2,0,0,unknown,True,5,5.236441962829949
1,admin.,married,tertiary,False,79,True,False,cellular,5,1,195,4,success,True,5,5.963579343618446
